309497|300245
309500|300259
309505|300245
309510|300259
309515|300301
309520|300287
309525|300490
309540|300287
309545|300287
309560|300287
309565|300287
309575|300301
309585|300301
309590|300301
309605|300259
309610|300490
309615|300336
309620|300301
309625|300301
309635|300336
309650|300301
309670|300301
309685|300336
309705|300490
309710|300301
309715|300336
309730|300301
309735|300301
309770|300490
309775|300042
309780|300490
309785|300042
309790|300490
309795|300287
309820|300287
309825|300287
309832|300014
309880|300301
309885|300287
309890|300287
309895|300469
309917|300490
309920|300490
309935|300147
309940|300490
309945|300490
309950|300490
309955|300490
309957|300490
309965|300490
340007|340133
340049|340028
340056|340028
340063|340028
340070|340028
340077|340133
340091|340245
340098|340133
340112|340245
340119|340133
340126|340133
340140|340133
340147|340133
340168|340189
340175|340245
340196|340189
340203|340189
340210|340189
340224|340245
340231|340245
340238|340245
340252|340245
340259|340133
345007|340133
345014|340028
345021|340245
345028|340028
345035|340133
345042|340133
345049|340245
345056|340189
345063|340189
345070|340189
380014|380406
380042|380035
380049|380063
380070|380063
380074|380077
380091|380140
380105|380140
380119|380140
380126|380140
380133|380140
380147|380140
380161|380035
380196|380224
380203|380077
380238|380140
380245|380224
380252|380224
380322|380035
380329|380140
386007|380035
386014|380406
386021|380406
386056|380406
386060|380140
386063|380406
386067|380140
386070|380406
386077|380406
386091|380224
386098|380224
386105|380224
386112|380224
386119|380140
386126|380140
386133|380406
386140|380406
386147|380406
386154|380035
386161|380406
386168|380035
386175|380140
386179|380035
386189|380035
386196|380035
386203|380035
386210|380140
386217|380140
386224|380140
386231|380140
386238|380140
386245|380406
386252|380406
386259|380406
386266|380406
386273|380406
420007|420336
420011|420336
420014|420336
420021|420147
420028|420336
420035|420147
420042|420336
420049|420147
420056|420336
420063|420147
420070|420336
420077|420336
420084|420147
420091|420336
420098|420336
420105|420147
420112|420336
420116|420147
420119|420336
420126|420147
420133|420336
420140|420336
420154|420336
420158|420336
420161|420336
420168|420147
420175|420147
420182|420336
420189|420336
420196|420336
420210|420336
420217|420336
420224|420336
420231|420336
420238|420336
420245|420147
420252|420147
420259|420336
420266|420147
420273|420147
420280|420336
420287|420336
420294|420336
420301|420147
420308|420147
420315|420147
420322|420336
420329|420336
420343|420336
420350|420336
420357|420336
420364|420336
420371|420147
420378|420336
420385|420336
420392|420147
420399|420336
420406|420147
420413|420336
422007|420336
425007|420147
425014|420147
425028|420336
425042|420336
425049|420336
425063|420147
425077|420336
425084|420336
425091|420336
425098|420147
425105|420336
425112|420336
425119|420147
425126|420147
425133|420336
425140|420147
425147|420147
425154|420336
460007|460014
460021|460042
460028|460042
460035|460014
460049|460042
460056|460014
460063|460014
460070|460014
460077|460042
460084|460014
460091|460014
460098|460042
460105|460042
460112|460014
460119|460042
460126|460042
500042|500084
500112|500084
540014|540007
540021|540007
540028|540007
540042|540035
540049|540035
540053|540035
540056|540280
540063|540112
540070|540112
540077|540280
540084|540280
540091|540112
540098|540112
540105|540112
540126|540007
540133|540007
540140|540154
540147|540154
540161|540154
540168|540154
540175|540504
540182|540217
540189|540217
540210|540154
540224|540217
540231|540217
540238|540280
540245|540280
540252|540280
540259|540280
540266|540280
540273|540280
540287|540280
540294|540322
540301|540322
540308|540322
540315|540455
540329|540455
540336|540343
540350|540343
540357|540399
540364|540399
540371|540399
540378|540399
540385|540399
540392|540399
540406|540399
540413|540399
540420|540455
540427|540455
540434|540455
540441|540455
540448|540455
540462|540455
540469|540455
540476|540399
540483|540280
540490|540280
540497|540280
540501|540504
540511|540399
540518|540196
540525|540035
580007|580245
580014|580042
580021|580042
580028|580245
580035|580119
580063|580049
580077|580070
580084|580049
580091|580042
580098|580210
580105|580210
580112|580119
580126|580245
580133|580119
580140|580210
580147|580210
580154|580210
580161|580210
580168|580245
580175|580210
580182|580245
580189|580210
580196|580210
580203|580210
580217|580049
580224|580245
580231|580245
580238|580245
580252|580245
585014|580210
585021|580210
585028|580119
585035|580245
585042|580049
585049|580210
585056|580210
585063|580245
585070|580119
585077|580210
585084|580210
585091|580210
585098|580210
585105|580210
585112|580049
585119|580245
585126|580245
585133|580049
585140|580245
585147|580245
585154|580245
620007|620014
620021|620182
620028|620182
620035|620182
620042|620182
620049|620182
620056|620182
620063|620231
620084|620231
620098|620126
620112|620161
620119|620182
620140|620126
620147|620182
620154|620091
620168|620182
620175|620182
620189|620231
620196|620133
620203|620070
620210|620231
620217|620077
620224|620077
620238|620231
620245|620231
620252|620077
620259|620133
620266|620133
620273|620077
625014|620014
625028|620070
625035|620077
625042|620077
625049|620077
625056|620133
625063|620133
625070|620133
625077|620133
625084|620182
625098|620133
625105|620105
625112|620182
625119|620231
625126|620231
625133|620182
625140|620077
625147|620231
625154|620231
625161|620231
625168|620231
625175|620231
625182|620231
625189|620231
625196|620133
625203|620133
625210|620231
625217|620077
625224|620133
625231|620077
625238|620070
625245|620070
625252|620070
625259|620133
625266|620070
660007|660028
660014|660028
660021|660028
660035|660119
660042|660371
660049|660371
660056|660357
660084|660077
660091|660371
660098|660077
660105|660119
660112|660119
660126|660154
660140|660133
660147|660161
660168|660357
660175|660315
660182|660315
660189|660070
660196|660070
660203|660357
660210|660357
660217|660357
660224|660364
660231|660077
660238|660371
660245|660364
660252|660364
660259|660266
660273|660371
660280|660266
660287|660371
660290|660315
660294|660315
660301|660315
660322|660315
660329|660133
660336|660028
660343|660161
660350|660357
660378|660371
660385|660357
660392|660371
660399|660315
660406|660315
660413|660315
700014|700007
700021|700084
700049|700056
700063|700077
700091|700098
700112|700007
700119|700035
700133|700084
740007|740105
740014|740105
740021|740105
740028|740126
740035|740126
740038|740126
740039|740126
740042|740126
740049|740105
740056|740105
740063|740105
740070|740077
740073|740077
740084|740077
740091|740077
740095|740105
740098|740105
740108|740126
740112|740133
740119|740133
740130|740126
740140|740105
746007|740126
746014|740126
746021|740126
746028|740126
746035|740126
746049|740077
746063|740133
746070|740105
746077|740105
746084|740105
746091|740105
746098|740105
746105|740105
746112|740077
