0101	Cuenca	01	Azuay	-2.895720	-79.052058	604487
0102	Girón	01	Azuay	-3.178679	-79.194321	12182
0103	Gualaceo	01	Azuay	-2.918517	-78.779159	38498
0104	Nabón	01	Azuay	-3.336814	-79.126350	14253
0105	Paute	01	Azuay	-2.764064	-78.750062	26782
0106	Pucará	01	Azuay	-3.226909	-79.532974	9693
0107	San Fernando	01	Azuay	-3.116997	-79.258951	3738
0108	Santa Isabel	01	Azuay	-3.214094	-79.340418	18105
0109	Sígsig	01	Azuay	-3.098908	-78.848361	24992
0110	Oña	01	Azuay	-3.465602	-79.155258	3422
0111	Chordeleg	01	Azuay	-2.977109	-78.741182	44483
0112	El Pan	01	Azuay	-2.824727	-78.661215	2140
0113	Sevilla de Oro	01	Azuay	-2.707720	-78.583977	4613
0114	Guachapala	01	Azuay	-2.773269	-78.701440	3586
0115	Camilo Ponce Enríquez	01	Azuay	-2.987921	-79.606277	25458
0301	Azogues	03	Cañar	-2.698010	-78.799540	110001
0302	Biblián	03	Cañar	-2.689107	-78.935605	18852
0303	Cañar	03	Cañar	-2.485951	-79.029136	71350
0304	La Troncal	03	Cañar	-2.429882	-79.382780	62103
0305	El Tambo	03	Cañar	-2.491261	-78.918329	9285
0306	Déleg	03	Cañar	-2.780413	-78.936746	6046
0307	Suscal	03	Cañar	-2.464231	-79.066852	4627
0701	Machala	07	El Oro	-3.332792	-79.947000	306309
0702	Arenillas	07	El Oro	-3.605489	-80.118962	30113
0703	Atahualpa	07	El Oro	-3.577362	-79.684298	6523
0704	Balsas	07	El Oro	-3.764952	-79.844949	7875
0705	Chilla	07	El Oro	-3.441606	-79.627542	2251
0706	El Guabo	07	El Oro	-3.179659	-79.813408	59536
0707	Huaquillas	07	El Oro	-3.460199	-80.185318	56303
0708	Marcabelí	07	El Oro	-3.757927	-79.937959	6870
0709	Pasaje	07	El Oro	-3.330313	-79.751702	83597
0710	Piñas	07	El Oro	-3.695466	-79.793196	40438
0711	Portovelo	07	El Oro	-3.731677	-79.524955	13556
0712	Santa Rosa	07	El Oro	-3.491889	-79.939908	48879
0713	Zaruma	07	El Oro	-3.586500	-79.567727	24374
0714	Las Lajas	07	El Oro	-3.794041	-80.054079	8585
0901	Guayaquil	09	Guayas	-2.639440	-80.147418	2746403
0902	Alfredo Baquerizo Moreno	09	Guayas	-1.946949	-79.547419	25526
0903	Balao	09	Guayas	-2.892568	-79.734093	25655
0904	Balzar	09	Guayas	-1.290241	-79.907295	57829
0905	Colimes	09	Guayas	-1.555209	-80.103623	26251
0906	Daule	09	Guayas	-1.874995	-79.937867	222446
0907	Durán	09	Guayas	-2.230258	-79.782403	6566
0908	Empalme	09	Guayas	-1.011460	-79.688653	79767
0909	El Triunfo	09	Guayas	-2.295005	-79.360121	1360
0910	Milagro	09	Guayas	-2.123639	-79.558367	195943
0911	Naranjal	09	Guayas	-2.579231	-79.593974	86324
0912	Naranjito	09	Guayas	-2.154069	-79.397831	44169
0913	Palestina	09	Guayas	-1.636848	-79.919272	18019
0914	Pedro Carbo	09	Guayas	-1.827584	-80.259515	52177
0916	Samborondón	09	Guayas	-1.981695	-79.790640	98540
0918	Santa Lucía	09	Guayas	-1.714516	-80.035168	43700
0919	Salitre	09	Guayas	-1.804791	-79.797083	55112
0920	San Jacinto de Yaguachi	09	Guayas	-2.196329	-79.660468	72699
0921	Playas	09	Guayas	-2.556733	-80.438202	58768
0922	Simón Bolívar	09	Guayas	-2.033594	-79.412343	13711
0923	Crnel. Marcelino Maridueña	09	Guayas	-2.239200	-79.382071	13183
0924	Lomas de Sargentillo	09	Guayas	-1.850180	-80.080293	22254
0925	Nobol	09	Guayas	-1.965236	-80.049439	23850
0927	Gnral. Antonio Elizalde	09	Guayas	-2.156308	-79.202205	11810
0928	Isidro Ayora	09	Guayas	-1.962416	-80.162566	14305
1101	Loja	11	Loja	-4.007795	-79.271518	250028
1102	Calvas	11	Loja	-4.363261	-79.594009	26042
1103	Catamayo	11	Loja	-3.964684	-79.424733	35240
