1200013,1200450
120001,120045
1200054,1200104
120005,120010
1200138,1200401
120013,120040
1200179,1200450
120017,120045
1200252,1200104
120025,120010
1200328,1200609
120032,120060
1200344,1200500
120034,120050
1200351,1200203
120035,120020
1200336,1200203
120033,120020
1200385,1200450
120038,120045
1200807,1200401
120080,120040
1200393,1200203
120039,120020
1200427,1200203
120042,120020
1200435,1200302
120043,120030
1200708,1200104
120070,120010
2700201,2701001
270020,270100
2700508,2708501
270050,270850
2700607,2704708
270060,270470
2700706,2705705
270070,270570
2700904,2706406
270090,270640
2700805,2703106
270080,270310
2701100,2709301
270110,270930
2701209,2708006
270120,270800
2701308,2709400
270130,270940
2701357,2707305
270135,270730
2701506,2702900
270150,270290
2701605,2705002
270160,270500
2701704,2700409
270170,270040
2701803,2708402
270180,270840
2701902,2709400
270190,270940
2702009,2703106
270200,270310
2702108,2705101
270210,270510
2702207,2704302
270220,270430
2702504,2708006
270250,270800
2702553,2706307
270255,270630
2702702,2702306
270270,270230
2702801,2708501
270280,270850
2703007,2708303
270300,270830
2703304,2705002
270330,270500
2703403,2705705
270340,270570
2703502,2707305
270350,270730
2703601,2704500
270360,270450
2703700,2702355
270370,270235
2703759,2702306
270375,270230
2703809,2705101
270380,270510
2703908,2707305
270390,270730
2704104,2702603
270410,270260
2704401,2702355
270440,270235
2704906,2709400
270490,270940
2704609,2708006
270460,270800
2704807,2701001
270480,270100
2705200,2707701
270520,270770
2705309,2706307
270530,270630
2705408,2705705
270540,270570
2705606,2705101
270560,270510
2705903,2707503
270590,270750
2705804,2707107
270580,270710
2706000,2705705
270600,270570
2706109,2708006
270610,270800
2706208,2706406
270620,270640
2706422,2702405
270642,270240
2706448,2708501
270644,270850
2706505,2705101
270650,270510
2706604,2709400
270660,270940
2706802,2706703
270680,270670
2707008,2709400
270700,270940
2707404,2707305
270740,270730
2707206,2708006
270720,270800
2707602,2706307
270760,270630
2707800,2708600
270780,270860
2707909,2708907
270790,270890
2708105,2709301
270810,270930
2708956,2708402
270895,270840
2708204,2707503
270820,270750
2708709,2705101
270870,270510
2709004,2703106
270900,270310
2709103,2704203
