060826	Trenque Lauquen	MU	06	Buenos Aires	-36.056766	-62.63508	49499	
060833	Tres Arroyos	MU	06	Buenos Aires	-38.511814	-60.237417	62426	
060840	Tres de Febrero	MU	06	Buenos Aires	-34.596062	-58.579169	364176	
060847	Tres Lomas	MU	06	Buenos Aires	-36.4971	-62.863908	9164	
060854	25 de Mayo	MU	06	Buenos Aires	-35.527209	-60.230284	35563	
060861	Vicente López	MU	06	Buenos Aires	-34.526555	-58.50441	282280	
060868	Villa Gesell	MU	06	Buenos Aires	-37.367072	-57.063398	37463	
060875	Villarino	MU	06	Buenos Aires	-39.128565	-62.724599	32717	
060882	Zárate	MU	06	Buenos Aires	-33.997088	-59.128218	132221	
100007	El Rodeo	M3	10	Catamarca	-28.243115	-65.947018	1237	
100014	La Puerta	M3	10	Catamarca	-28.160162	-65.805604	1255	
100021	Las Juntas	M3	10	Catamarca	-28.053851	-65.96788	583	
100028	Los Varela	M3	10	Catamarca	-27.856063	-65.925091	2054	
100035	Ancasti	M2	10	Catamarca	-28.927413	-65.504299	3302	
100042	Aconquija	M2	10	Catamarca	-27.504635	-66.058483	3165	
100049	Andalgalá	M1	10	Catamarca	-27.55749	-66.404374	16513	
100056	Antofagasta de la Sierra	M3	10	Catamarca	-25.946762	-67.677876	2022	
100063	Belén	M1	10	Catamarca	-27.712969	-66.847327	16581	
100070	Corral Quemado	M3	10	Catamarca	-26.982058	-67.014612	1722	
100077	Hualfín	M3	10	Catamarca	-27.235262	-66.685908	1612	Hualfin
100084	Londres	M2	10	Catamarca	-27.856067	-67.152065	3542	
100091	Pozo de Piedra	M3	10	Catamarca	-27.548067	-67.171317	2093	
100098	Puerta de Corral Quemado	M3	10	Catamarca	-27.262199	-67.140656	1568	
100105	Puerta de San José	M3	10	Catamarca	-27.435824	-66.94676	1052	
100112	San Fernando	M3	10	Catamarca	-27.310118	-66.856935	791	
100119	Villa Vil	M3	10	Catamarca	-26.550935	-66.806667	1608	
100126	Capayán	M2	10	Catamarca	-29.037124	-65.895142	8012	
100133	Huillapima	M2	10	Catamarca	-28.65662	-65.91475	11873	
100140	San Fernando del Valle de Catamarca	M1	10	Catamarca	-28.411789	-65.836726	186947	
100147	El Alto	M2	10	Catamarca	-28.424567	-65.430796	2849	
100154	Tapso	M3	10	Catamarca	-28.448	-65.200039	1526	
100161	Fray Mamerto Esquiú	M1	10	Catamarca	-28.334334	-65.731191	14625	
100168	Icaño	M2	10	Catamarca	-28.862377	-65.150773	8022	
100175	Recreo	M1	10	Catamarca	-29.526343	-65.202159	18348	
100182	Paclín	M2	10	Catamarca	-28.110314	-65.67432	4725	
100185	Mutquín	M3	10	Catamarca	-28.310311	-66.148216	1235	Mutquin
100189	Pomán	M2	10	Catamarca	-28.413742	-66.429606	4718	
100196	Saujil	M2	10	Catamarca	-28.081302	-66.368525	6307	
100203	San José	M2	10	Catamarca	-26.879764	-66.295673	5930	
100210	Santa María	M1	10	Catamarca	-26.493076	-66.149601	20999	
100213	Los Altos	M2	10	Catamarca	-28.040336	-65.450986	8767	
100217	Santa Rosa	M2	10	Catamarca	-28.116011	-65.241013	4555	
100224	Fiambalá	M2	10	Catamarca	-27.376073	-68.051274	8824	
100231	Tinogasta	M1	10	Catamarca	-28.081183	-67.538603	16571	
100238	Valle Viejo	M1	10	Catamarca	-28.600068	-65.707932	34029	
